arquivo	proveniencia	sha256_integracao	presente_inventario_base
admin/src/app/(admin)/comunidades/lista/client.tsx	Socrates;admin275;fonte_congelada_integral	e6a3cc34f067212e2f40fc091eeb6e27ad78bdc8cd9b366d75660de0d6578471	true
admin/src/app/(admin)/comunidades/lista/page.tsx	Socrates;admin275;fonte_congelada_integral	c08c659d75f3f685f315d7e88c8c1c98a1d864ff112b9569df86d38ac29ef8ae	true
admin/src/app/(admin)/comunidades/modules/period-support.ts	Socrates;admin275;fonte_congelada_integral | parent;344;fonte_integral_e_diff_final	0b9103a7c80f37f4c7cf15802ff977542847d15965c43a8b0ac4f697d180ab8a	true
admin/src/app/(admin)/comunidades/modules/statistics-builders.ts	Socrates;admin275;fonte_congelada_integral	c208ad098e20a4ac89a3749581afb44925b3d537f5fa105e77d6d0dfe3a48f71	true
admin/src/app/(admin)/comunidades/modules/statistics-config.ts	Socrates;admin275;fonte_congelada_integral	16b361d34a29555400223d9c2179c09eec8cec6625b6ec38c5ab597f43d4afe3	true
admin/src/app/(admin)/comunidades/modules/use-dashboard-period.test.mjs	parent;344;fonte_integral_e_diff_final	6b0210bfff546f73ef6ed163b5e37ee603a8707bcea3162310a420f72df0a478	false
admin/src/app/(admin)/comunidades/modules/use-dashboard-period.ts	parent;344;fonte_integral_e_diff_final	0d54ad7eb5f48f1b4ea450a9bc76126be764e9749e7af718430171fde4d4b1f3	false
admin/src/app/(admin)/comunidades/page.tsx	Socrates;admin275;fonte_congelada_integral	bc91a410db876959900cac2dece2cc2fcd385d45b0619fc8b67d3f5734f585d5	true
admin/src/app/(admin)/comunidades/views/dashboard-content.tsx	Socrates;admin275;fonte_congelada_integral | parent;344;fonte_integral_e_diff_final	e5994d1bc949b73280651f0bd2f4ac061569207e884b11ab8190b8991cc8aa11	true
admin/src/app/(admin)/configuracoes/assinatura/client.tsx	Goodall;configuracoesSEO;integral_inicial	d2f0b197c8ee035b17920cef4be8896c6cef192f139413df9c2ea354564f7243	true
admin/src/app/(admin)/configuracoes/assinatura/page.tsx	Goodall;configuracoesSEO;integral_inicial	cda6e6ee91d79a22fcf51f4ecb29600a8762a173549c0ea5361ddb08934d2a6b	true
admin/src/app/(admin)/configuracoes/client.tsx	Goodall;configuracoesSEO;integral_inicial | Planck;legal340;integral	5c584b5244d2977ba0e05104c8792dff25fe6da09fbab32c1ef872e8c4a4a599	true
admin/src/app/(admin)/configuracoes/components/catalog-modals.tsx	Goodall;configuracoesSEO;integral_inicial	4c66dd959961d599e9673db5bac09c97a03c0a6f3fd34d0b5254aa2cd7218564	true
admin/src/app/(admin)/configuracoes/components/catalog-row.tsx	Goodall;configuracoesSEO;integral_inicial	2389988670de1304e3cbb562ae7434a7b79b34d282276f307a8f7edba7ed5fdb	true
admin/src/app/(admin)/configuracoes/hooks/use-admin-settings-controller.ts	Goodall;configuracoesSEO;integral_inicial	28ac67b4c18c9cc43b383f853786de275a3c74b3d4ce1c505bf11d588d06f852	true
admin/src/app/(admin)/configuracoes/modules/catalog-schema.ts	Goodall;configuracoesSEO;integral_inicial	c872bcd5c4a407316242db99771503f4c6902783ad6b5c1a828c98c7319f7bad	false
admin/src/app/(admin)/configuracoes/modules/catalog-support.tsx	Goodall;configuracoesSEO;integral_inicial | Planck;legal340;integral	e4129e05b8c35a306ad102c64f2d6d275f3e9fb95f931f8b703a421a6206c52d	true
admin/src/app/(admin)/configuracoes/page.tsx	Goodall;configuracoesSEO;integral_inicial | Planck;legal340;integral	db9e4d51f0722b7df2c869e1b75012a2d6e7e4732bddb4d790ad4273b05d2ba1	true
admin/src/app/(admin)/configuracoes/seo-metadados/client.tsx	Goodall;configuracoesSEO;integral_inicial	d809fe16402fb68abb5609730c7e52fe08e4d64f4bec0e7f46bfab0460fea7ae	true
admin/src/app/(admin)/configuracoes/seo-metadados/components/open-graph-image-field.tsx	Goodall;configuracoesSEO;integral_inicial	0270fc67ede4d5d932acb3c6f1f19a45bf81e7a1d5b200467feab0994d9a0321	true
admin/src/app/(admin)/configuracoes/seo-metadados/components/preview.tsx	Goodall;configuracoesSEO;integral_inicial	f10a8109360ee569317cd9cb8a9a1d51a325a26dfe9b5afb963ee68ff021e76f	true
admin/src/app/(admin)/configuracoes/seo-metadados/components/settings-overview.tsx	Goodall;configuracoesSEO;integral_inicial	e7b831dae555f5cd26a3874b1e28fbb58143791154028d5c99fb59c533ddb733	true
admin/src/app/(admin)/configuracoes/seo-metadados/components/technical-notes.tsx	Goodall;configuracoesSEO;integral_inicial	3327b07d5cee2f8b6d7c77445ff90c1bb2e8a067ff51ee89892f36326e0c68d2	true
admin/src/app/(admin)/configuracoes/seo-metadados/modules/seo-support.ts	Goodall;configuracoesSEO;integral_inicial	6dcf9df7b44ce0b98b610a936de873def3a52fda8f50d47e8ce559e0c42fcb7f	true
admin/src/app/(admin)/configuracoes/seo-metadados/page.tsx	Goodall;configuracoesSEO;integral_inicial	01d2926a83a2deec45c0e22e29bf1613a04e9ef8a2871e593d3a0b5aed09108d	true
admin/src/app/(admin)/configuracoes/seo-metadados/use-form.ts	Goodall;configuracoesSEO;integral_inicial | Planck;legal340;integral	dca54566e89ca4563dafef89b60b55b26ecff76daae2afee18928ed0dd5e13f5	true
admin/src/app/(admin)/configuracoes/views/admin-settings.tsx	Goodall;configuracoesSEO;integral_inicial | Planck;legal340;integral	882b100acc7333ae50f2a5b5667d9727278defdcf0b20cb771cde141739776dc	true
admin/src/app/(admin)/dashboard/client.tsx	Socrates;admin275;fonte_congelada_integral	c611de4f4dbf5fc98ada3ca7b162f9832b917ee7a54c6b5fdb95f3173fc6247d	true
admin/src/app/(admin)/dashboard/components/chart-period.tsx	Socrates;admin275;fonte_congelada_integral	1c40b480892274d39ea931856f170c137d9f1c483765d17dddb933320c36637b	true
admin/src/app/(admin)/dashboard/components/common.tsx	Socrates;admin275;fonte_congelada_integral	230b3d6928f143e23916686f94ca92a54aee1d73d6c4d453e44bf0cc22be1ddb	true
admin/src/app/(admin)/dashboard/components/distribution.tsx	Socrates;admin275;fonte_congelada_integral	49d275d0b3243983a2b0c37f78c884e33e95875d092b8db5f7a9e0b7a7d48069	true
admin/src/app/(admin)/dashboard/components/reports-overview.tsx	Socrates;admin275;fonte_congelada_integral	b32de78665285c8a2b1f03ad1ecefbb4e8fc4c1ce8b83017839e539cb1be1dfb	true
admin/src/app/(admin)/dashboard/modules/dashboard-support.ts	Socrates;admin275;fonte_congelada_integral	e65a09f0d35203089f586aca5bdcdac8a2f0c9266d00da440570141c66e510c8	true
admin/src/app/(admin)/dashboard/page.tsx	Socrates;admin275;fonte_congelada_integral	9dfdab485225b3c4e994cee087b5ee95f43a455c5904e935da4e0883c5f32db3	true
admin/src/app/(admin)/dashboard/views/dashboard-content.tsx	Socrates;admin275;fonte_congelada_integral	ae52f3326cac64434db4f2bbbe67e3e3f1c61090d013b36bebc65a435cf0baf9	true
admin/src/app/(admin)/financeiro/assinaturas/client.tsx	Tesla;financeiro330;integral_inicial	b632b3e29fdc250b330e290e43da28f376ecfe2e7cde687509a508a8e51e4d7b	true
admin/src/app/(admin)/financeiro/assinaturas/components/filters.tsx	Tesla;financeiro330;integral_inicial	03e4380abd688bb700375cf1f244698546708209e5fa0d8ddfb962009649f3b4	true
admin/src/app/(admin)/financeiro/assinaturas/components/payment-details.tsx	Tesla;financeiro330;integral_inicial	ec3c07b0837cf31ff7e45430dac67b82452939cd008cdd324341bf8319060499	true
admin/src/app/(admin)/financeiro/assinaturas/components/table.tsx	Tesla;financeiro330;integral_inicial	d3b5be06f2c6fc8015a2a77c5735d4b3928c259866ea3d5e6d86b55a5d27a210	true
admin/src/app/(admin)/financeiro/assinaturas/modules/subscription-support.tsx	Tesla;financeiro330;integral_inicial	510c7154c436c21ae6ec9903b667710a1207f0876ebf7388aeca228c105c8e7c	true
admin/src/app/(admin)/financeiro/assinaturas/page.tsx	Tesla;financeiro330;integral_inicial	0725deedd2ad6502c94b3c77a98ca36da0ae15635f917ad8ece260cd56000223	true
admin/src/app/(admin)/financeiro/client.tsx	Tesla;financeiro330;integral_inicial	b9a517763665ef93d6b980a5e768bc50aef31ce18acda0e66fc806819baeafe3	true
admin/src/app/(admin)/financeiro/cobrancas/client.tsx	Tesla;financeiro330;integral_inicial	9e22c058a920c486e566991be0e6659114f42d791e0e75af86b11fb5cbb57108	true
admin/src/app/(admin)/financeiro/cobrancas/components/filters.tsx	Tesla;financeiro330;integral_inicial	ead67aa0dff1811eaa47632c5ea8610017aaf07d7ac3d927c9884326c63ec5e3	true
admin/src/app/(admin)/financeiro/cobrancas/components/table.tsx	Tesla;financeiro330;integral_inicial	2e07affa17fd9da8d3d122548167a63747889ec3a62f8c7af264252ccb38d832	true
admin/src/app/(admin)/financeiro/cobrancas/modules/charge-support.ts	Tesla;financeiro330;integral_inicial	4b79e1ea723dcd51ce478d8b28777e0c2f308e4244b942184273b72c67be4c1a	true
admin/src/app/(admin)/financeiro/cobrancas/page.tsx	Tesla;financeiro330;integral_inicial	9762d89eed27c33d1eb5c885e1a71cee75c97fda7cfe8e0eda51825e8424f6fd	true
admin/src/app/(admin)/financeiro/components/header-chart.tsx	Tesla;financeiro330;integral_inicial	d28d7325acc999c6e5b9f4fa4880407f8cc1e675ae2813feb4ef725634903c54	true
admin/src/app/(admin)/financeiro/components/metrics.tsx	Tesla;financeiro330;integral_inicial	1d2ae8e103afd3af0daf738cdc5d2a9dff64a34c760128ac49eb3e4ba834ef7c	true
admin/src/app/(admin)/financeiro/components/subscription-lists.tsx	Tesla;financeiro330;integral_inicial	e3f4aa825d23d6180863532da9e1a5c5963809909e60e8ffcdca7ab8b5dceaf0	true
admin/src/app/(admin)/financeiro/modules/finance-support.ts	Tesla;financeiro330;integral_inicial	0ead3af04e6d4fcc6f41f06ac80c93e129eaeedf5e39cd1e91c3804770a3ffac	true
admin/src/app/(admin)/financeiro/page.tsx	Tesla;financeiro330;integral_inicial	36381ee147f913f35a38e44146c67794decd83e1cadbd8b293a85188387a8fde	true
admin/src/app/(admin)/financeiro/views/overview.tsx	Tesla;financeiro330;integral_inicial	418999ce2df31ac85f16cc465b1d027d0e6a6e915f81d0193a149b97421e4f6f	true
admin/src/app/(admin)/layout.tsx	Socrates;admin275;fonte_congelada_integral	674c246badf8c44e83b47b93d461c884be88938e20b415a14f7d418c3d4a07f2	true
admin/src/app/(admin)/moderacao/alertas-operacionais/page.tsx	Socrates;admin275;fonte_congelada_integral	cf52bc7d5f74273011ea0f03500dcdefdb1f980d3995004e9ac2b70bb64563dd	true
admin/src/app/(admin)/moderacao/client.tsx	Socrates;admin275;fonte_congelada_integral	11eb787cdf752c14ed187d0bbf8f221845fc5d7e709409f8a6c9bab0375ccb54	true
admin/src/app/(admin)/moderacao/compliance/page.tsx	Socrates;admin275;fonte_congelada_integral	93ca4349b44dc872360d169fac954aeba058f15c7c99eca6d4fb93332f3fbdd5	true
admin/src/app/(admin)/moderacao/components/detail.tsx	Socrates;admin275;fonte_congelada_integral	e435a0e62279ffec4eaa3cb1788119c9977d0f958a3995ac0ff197538d66711c	true
admin/src/app/(admin)/moderacao/components/events-table.tsx	Socrates;admin275;fonte_congelada_integral	c2a5a71b7bf42ef7d7be9cb49d805186fd709ccf059c456e008cf5d8d5dddaf5	true
admin/src/app/(admin)/moderacao/components/header-filters.tsx	Socrates;admin275;fonte_congelada_integral	aacdd0cbe7bcb8327f0849f14a182120d94cb0c9c0b5fca90b3c7aa4334c2cd7	true
admin/src/app/(admin)/moderacao/components/modals.tsx	Socrates;admin275;fonte_congelada_integral	29d31cef45d7bb37df8186f04ef05bb85374535b293dc7186b0ea42eff5780e1	true
admin/src/app/(admin)/moderacao/components/overview-chart.tsx	Socrates;admin275;fonte_congelada_integral	56a37b3e179c6e838b51d8e5fa39e326ffbc6aa7c955d2a19ad63721d5d8f974	true
admin/src/app/(admin)/moderacao/components/overview-controls.tsx	Socrates;admin275;fonte_congelada_integral	8a3933ae38fe7e464843b8d3d43459e56029e6fa75e8dc84bff20f3023473ecb	true
admin/src/app/(admin)/moderacao/conteudo-sensivel/page.tsx	Socrates;admin275;fonte_congelada_integral	0b7062edec313003cdd8e62531d6d7ae555e928b630485205ae25c24860f89fd	true
admin/src/app/(admin)/moderacao/denuncias-compliance/page.tsx	Socrates;admin275;fonte_congelada_integral	3248fdf15e59b9354d92202728b50e01b59e78a0f18bef6653cdfea8f460e7c6	true
admin/src/app/(admin)/moderacao/denuncias/page.tsx	Socrates;admin275;fonte_congelada_integral	4b397d65a2522cba96534f7dae6ea78086a80261e38fb91eb7a677dc7edef30a	true
admin/src/app/(admin)/moderacao/modules/moderation-support.ts	Socrates;admin275;fonte_congelada_integral	888f8081f6179e88a872e6466b312208b1b4c64c1a7aa5ac78a01e4d5470438b	true
admin/src/app/(admin)/moderacao/modules/overview-support.tsx	Socrates;admin275;fonte_congelada_integral	502c8f92df5a9e42f530604c68c31911c1cc896ff997021a13af47d8eac82604	true
admin/src/app/(admin)/moderacao/operacionais/page.tsx	Socrates;admin275;fonte_congelada_integral	cf146f151d7a5c0bc36250005928efb872bce8a5d74f6ba0cffc47784b8d09aa	true
admin/src/app/(admin)/moderacao/operational-category-client.tsx	Socrates;admin275;fonte_congelada_integral	fd640e790a8c52975301f99d32b800567044fe373bcd9df0c4c5b455ff3334d6	true
admin/src/app/(admin)/moderacao/operational/components/compliance-alerts.tsx	Socrates;admin275;fonte_congelada_integral	457e7910d98b003bf5b8d761e721aba1989ef360b4c2f4e756cc028df27dfa2a	true
admin/src/app/(admin)/moderacao/operational/components/filters.tsx	Socrates;admin275;fonte_congelada_integral	a19bb21df974ffce7e1078d0e11aa11167b2e65dde5c2193e6d1fbe27f08964b	true
admin/src/app/(admin)/moderacao/operational/components/operational-alerts.tsx	Socrates;admin275;fonte_congelada_integral	319f6945e015126dfe746b6b4e091a5ab639d4b1e6e0ed8ecf47acbbc31ec048	true
admin/src/app/(admin)/moderacao/operational/components/report-common.tsx	Socrates;admin275;fonte_congelada_integral	7106dbd138e0338a8173769366abb99cb1180f5bba493be4734b4e33f48e90f6	true
admin/src/app/(admin)/moderacao/operational/components/report-dialogs.tsx	Socrates;admin275;fonte_congelada_integral	26bdb4892333e86d895882053b0e0c26e6bfbcce19a07f3f51ef4de18052316c	true
admin/src/app/(admin)/moderacao/operational/modules/alert-support.tsx	Socrates;admin275;fonte_congelada_integral	946ec0860f057f7a196130325554a8a755ec70cdd4e557350ca6e6831a5a0324	true
admin/src/app/(admin)/moderacao/operational/modules/report-support.ts	Socrates;admin275;fonte_congelada_integral	137485fae1f909f560cc1c105d1538085814f98cdccc4253070e6f174259f9af	true
admin/src/app/(admin)/moderacao/overview-charts.tsx	Socrates;admin275;fonte_congelada_integral	409c9d1dd758abd71a5d26a8ef0b4bcf567838df2fe9c5e1fb56efc1c62e34d6	true
admin/src/app/(admin)/moderacao/page.tsx	Socrates;admin275;fonte_congelada_integral	600429b044686165a37d1190953af3abf3328e36b8feb83a4a7a1bfba720de47	true
admin/src/app/(admin)/moderacao/sugestoes-comunidades/client.tsx	Socrates;admin275;fonte_congelada_integral	7fc4e9cfecd71d335366851aa641da5cdbf0046984e7e3d4d3144e7b0bf7b04a	true
admin/src/app/(admin)/moderacao/sugestoes-comunidades/components/community-suggestions-panels.tsx	Socrates;admin275;fonte_congelada_integral	8754ed83546747c385e6261d1acfc81f734c7e43544cb2eeeb5c63cf9bc9034f	true
admin/src/app/(admin)/moderacao/sugestoes-comunidades/modules/community-suggestions-support.ts	Socrates;admin275;fonte_congelada_integral	064b9b3d3e94086a59f858fbd41cb6e531e548e001952f5be6181b2d8de110d1	true
admin/src/app/(admin)/moderacao/sugestoes-comunidades/page.tsx	Socrates;admin275;fonte_congelada_integral	d6922971dace5ce9db7ed6a869b31173d0772ca9063e248f4dca37cb074278f0	true
admin/src/app/(admin)/moderacao/textual/page.tsx	Socrates;admin275;fonte_congelada_integral	2c93565d1192101da57ffcd407b87cd94fe8f735485feff02d0cb9c61bdb3645	true
admin/src/app/(admin)/notificacoes/client.tsx	Socrates;admin275;fonte_congelada_integral	99e91f995d6ad396cc1b122b0ff42eab8a1a97d79f27a312883660751500666e	true
admin/src/app/(admin)/notificacoes/components/campaigns.tsx	Socrates;admin275;fonte_congelada_integral	cdec66bff12bf695523fb33ab76b016fc3eda9d395cac0771266cbaad89e2f93	true
admin/src/app/(admin)/notificacoes/components/logs.tsx	Tesla;historico_notificacoes338;integral	7e16a8f64910e66ee3eedd28a8fccf51080f2e44614bf87cfd428c834eae5e4f	true
admin/src/app/(admin)/notificacoes/components/new-notification-modal.tsx	Socrates;admin275;fonte_congelada_integral	179e4da1d5f1acab796007c55e8c373504b9f32b7d48a99a46ba095881983160	true
admin/src/app/(admin)/notificacoes/components/table.tsx	Socrates;admin275;fonte_congelada_integral	2eddb3cddabc54d51811ef552e302fe61d98ce46608672f9c6fcf4820d3ac64d	true
admin/src/app/(admin)/notificacoes/modules/notification-support.tsx	Socrates;admin275;fonte_congelada_integral	846fb0b7f158b41c853717e76d7e5ebb1a64a43151444a30e3c44795c0fd5d75	true
admin/src/app/(admin)/notificacoes/page.tsx	Socrates;admin275;fonte_congelada_integral	debc16a1e2d55d7eaa9053000fcbcf2ade623a649610e9f9261911aeb2160dd8	true
admin/src/app/(admin)/pacientes/[id]/client.tsx	Socrates;admin275;fonte_congelada_integral	e1dfdf811f788f08d99825ea8556fc338768f6477e2c0e8ce2f1f8fe6698e6c5	true
admin/src/app/(admin)/pacientes/[id]/components/account-access-forms.tsx	Socrates;admin275;fonte_congelada_integral	2e639d98873dcfb95b8a46dd26d742cf60133aef87ce72bb6a04dfaf5d98b9f2	true
admin/src/app/(admin)/pacientes/[id]/components/account-status.tsx	Socrates;admin275;fonte_congelada_integral	450e1ca8288a1394d099414dbda6d2121848d9f0a2c8bc5293eb9d4e5c199660	true
admin/src/app/(admin)/pacientes/[id]/components/account-summary.tsx	Socrates;admin275;fonte_congelada_integral	df2e68a903c2714fcc3ceb48a6e38474e09783fd5fa035e63ba2521f8deb8404	true
admin/src/app/(admin)/pacientes/[id]/components/activities.tsx	Socrates;admin275;fonte_congelada_integral	88aa4ded55a234699811149ef66d826b5f31c9fd3dcee7f33bb097d694b6e3db	true
admin/src/app/(admin)/pacientes/[id]/components/common.tsx	Socrates;admin275;fonte_congelada_integral	09b340c2ac75328b8eeedcde2611b9b73a01083f92071b42c9243219d474a590	true
admin/src/app/(admin)/pacientes/[id]/components/community-activity.tsx	Socrates;admin275;fonte_congelada_integral	4eb2b257b687d8ea6cdd83d9599680564bb253a9772286a0572e77a641d7c37a	true
admin/src/app/(admin)/pacientes/[id]/components/intent-activity.tsx	Socrates;admin275;fonte_congelada_integral	542ace0ca282717cc31f14ec6189fba23e18e029b2e2ee726a908a67f647e141	true
admin/src/app/(admin)/pacientes/[id]/components/platform-device.tsx	Socrates;admin275;fonte_congelada_integral	8c885e9c473f679aeb6adf9f0a72fa4f59ca1c98ab92d94a3742285d1a242036	true
admin/src/app/(admin)/pacientes/[id]/components/profile-summary.tsx	Socrates;admin275;fonte_congelada_integral	45858ca54327da374de752d5d8b77a2b8e381679a0932f11936caab852eb6084	true
admin/src/app/(admin)/pacientes/[id]/components/reports.tsx	Socrates;admin275;fonte_congelada_integral	9299a4729735edb4d3195933c813ba776a3c3dee53aec291ba918cc2afa3ba5b	true
admin/src/app/(admin)/pacientes/[id]/components/statistics-series.tsx	Socrates;admin275;fonte_congelada_integral	958b9964b38e2ca55cc2672d4c460d59346f698e0385b7d9f5824d0058e0df63	true
admin/src/app/(admin)/pacientes/[id]/modules/detail-config.ts	Socrates;admin275;fonte_congelada_integral	f028a68df7c6ae5d91269a84e7f67bb90700ab58e0bcdccf0276524ec1052db6	true
admin/src/app/(admin)/pacientes/[id]/modules/detail-support.ts	Socrates;admin275;fonte_congelada_integral	1b27df30e80c6c378411d15222dc5b919e3a43c8e88f933b2a71e8068fe26d9d	true
admin/src/app/(admin)/pacientes/[id]/modules/platform-support.ts	Socrates;admin275;fonte_congelada_integral	57760d7e5159d9474657c268c40bc1df1d0d91a234fd1d18763652e596f99723	true
admin/src/app/(admin)/pacientes/[id]/page.tsx	Socrates;admin275;fonte_congelada_integral	e62850603fc8c23b281c839caaeff2a3f70b5391f3793b512072339e13714de5	true
admin/src/app/(admin)/pacientes/[id]/views/account-tab.tsx	Socrates;admin275;fonte_congelada_integral	8ed2674b68eb5b548aa7e01e02fabed36dca35c1374ca0ceaaf6f1a57df12f04	true
admin/src/app/(admin)/pacientes/[id]/views/detail-content.tsx	Socrates;admin275;fonte_congelada_integral	5b22d7465ad7c346bbcdbf74008b2d438d98c05ee6fcf463d50ab9e6b2bfe93f	true
